Product,Rating,MRP,Feature,RAM,OS,Brand,os,CPU Processor,Storage_Type,Storage_Capacity,RAM Type,RAM Capacity,CPU Brand
Lenovo IdeaPad Gaming 3 Ryzen 5 Hexa Core AMD R5-5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphic...,3.7,64490.0,AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayNA1 Year Onsite�Warranty�+ 1 Year Premium Care + 1 Year Accidental Damage Protection,8 GB DDR4 RAM,64 bit Windows 11 Operating System,Lenovo,Windows,AMD Ryzen 5 Hexa Core Processor,SSD,512,DDR4,8,AMD
ASUS ROG Strix G15 Ryzen 7 Octa Core AMD R7-4800H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVID...,4.6,85990.0,AMD Ryzen 7 Octa Core Processor16 GB DDR4 RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student1 Year Onsite Warranty,16 GB DDR4 RAM,,ASUS,Windows,AMD Ryzen 7 Octa Core Processor,SSD,1000,DDR4,16,AMD
DELL Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050 Ti) G1...,4.2,101990.0,"Processor: Intel i7-11800H- (2.30 GHz up to 4.60 GHz) 16MB L3RAM & Storage: 16GB DDR4 (2 DIMM Slots) & 512GB SSDGraphics: NVIDIA� GEFORCE� RTX 3050 Ti (4GB GDDR6)Display: 15.6"" FHD WVA AG 250 nits 120Hz Narrow Border, Backlit Keyboard OrangeColor: Dark Shadow GreyPorts: 1. HiSpeed USB 2.0 | 2. HiSpeed USB 2.0 with PowerShare | 3. USB 3.2 Gen 1 Type-C port with DisplayPort with alt mode | 4. SuperSpeed USB 3.2 | 5. HDMI | 6. Power in | 7. RJ45 | 8. Headphones/micIntel Core i7 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 20211 Year Premium Support",16 GB DDR4 RAM,64 bit Windows 11 Operating System,DELL,Windows,Other Intel Processor,SSD,512,DDR4,16,Intel
ASUS Vivobook S14 OLED (2022) Intel EVO Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) S3402ZA-...,3.8,89990.0,Intel Core i7 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 inch) DisplayOffice Home and Student 20211 Year Onsite Warranty,16 GB DDR4 RAM,,ASUS,Windows,Intel Core i7 Processor,SSD,512,DDR4,16,Intel
Lenovo IdeaPad 1 Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) 15ADA7 Thin and Light Lap...,4.2,35590.0,AMD Ryzen 3 Dual Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display2 Years Onsite�Warranty,8 GB DDR4 RAM,64 bit Windows 11 Operating System,Lenovo,Windows,AMD Ryzen 3 Dual Core Processor,SSD,512,DDR4,8,AMD
ASUS ROG Strix G15 Advantage Edition with 90Whr Battery Ryzen 9 Octa Core 5980HX - (16 GB/1 TB SSD/Win...,4.9,150990.0,AMD Ryzen 9 Octa Core Processor16 GB DDR4 RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student1 Year Onsite Warranty,16 GB DDR4 RAM,,ASUS,Windows,AMD Ryzen 9 Octa Core Processor,SSD,1000,DDR4,16,AMD
Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 14ITL05 Thin and Light Laptop,4.2,36990.0,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD35.56 cm (14 inch) DisplayOffice Home and Student 20212 Year Onsite�Warranty,8 GB DDR4 RAM,64 bit Windows 11 Operating System,Lenovo,Windows,Intel Core i3 Processor,SSD,256,DDR4,8,Intel
Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 82H801L7IN | 82H802FJIN | 82H802...,4.2,39990.0,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 20212 Year Onsite�Warranty,8 GB DDR4 RAM,64 bit Windows 11 Operating System,Lenovo,Windows,Intel Core i3 Processor,SSD,512,DDR4,8,Intel
DELL G15 Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050 Ti) ...,4.6,116490.0,Intel Core i7 Processor (12th Gen)16 GB DDR5 RAM64 bit Windows 11 Operating System1 TB SSD39.62 cm (15.6 inch) Display1 Year Premium Support,16 GB DDR5 RAM,64 bit Windows 11 Operating System,DELL,Windows,Intel Core i7 Processor,SSD,1000,DDR5,16,Intel
DELL G15 Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060) G15...,3.9,137990.0,Intel Core i7 Processor (12th Gen)16 GB DDR5 RAM64 bit Windows 11 Operating System1 TB SSD39.62 cm (15.6 Inch) Display1 Year Premium Support,16 GB DDR5 RAM,64 bit Windows 11 Operating System,DELL,Windows,Intel Core i7 Processor,SSD,1000,DDR5,16,Intel
RedmiBook Pro Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Thin and Light Laptop,4.1,39990.0,"Intel Core i5 Processor (11th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMS Office Home & Student 2019, Mi Smart Share, DTS Audio processing1 Year Onsite Warranty",8 GB DDR4 RAM,,RedmiBook,Windows,Intel Core i5 Processor,SSD,512,DDR4,8,Intel
DELL Vostro Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10/2 GB Graphics) Vostro 3400 Thin and Light L...,4.1,55690.0,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home & Student 20191 Year Onsite Warranty,8 GB DDR4 RAM,64 bit Windows 10 Operating System,DELL,Windows,Intel Core i5 Processor,SSD,512,DDR4,8,Intel
Lenovo Legion 5 Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX ...,4.2,109990.0,Intel Core i7 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite�Warranty�+ 1 Year Legion Ultimate Support + 1 Year Accidental Damage Protection,16 GB DDR4 RAM,64 bit Windows 10 Operating System,Lenovo,Windows,Intel Core i7 Processor,SSD,512,DDR4,16,Intel
Lenovo IdeaPad 1 Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 11 Home) 15ADA7 Thin and Light Lap...,4.2,38705.0,AMD Ryzen 5 Quad Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display2 Years Onsite�Warranty,8 GB DDR4 RAM,64 bit Windows 11 Operating System,Lenovo,Windows,AMD Ryzen 5 Quad Core Processor,SSD,512,DDR4,8,AMD
ASUS ROG Strix G15 Ryzen 7 Octa Core AMD R7-4800H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVID...,4.6,85990.0,AMD Ryzen 7 Octa Core Processor16 GB DDR4 RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student1 Year Onsite Warranty,16 GB DDR4 RAM,,ASUS,Windows,AMD Ryzen 7 Octa Core Processor,SSD,1000,DDR4,16,AMD
Lenovo IdeaPad 1 Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) 15ADA7 Thin and Light Lap...,4.2,35590.0,AMD Ryzen 3 Dual Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display2 Years Onsite�Warranty,8 GB DDR4 RAM,64 bit Windows 11 Operating System,Lenovo,Windows,AMD Ryzen 3 Dual Core Processor,SSD,512,DDR4,8,AMD
ASUS ROG Strix G15 Advantage Edition with 90Whr Battery Ryzen 9 Octa Core 5980HX - (16 GB/1 TB SSD/Win...,4.9,150990.0,AMD Ryzen 9 Octa Core Processor16 GB DDR4 RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student1 Year Onsite Warranty,16 GB DDR4 RAM,,ASUS,Windows,AMD Ryzen 9 Octa Core Processor,SSD,1000,DDR4,16,AMD
DELL Inspiron Core i3 10th Gen - (4 GB/256 GB SSD/Windows 10 Home) Inspiron 3501 Laptop,4.4,39890.0,Intel Core i3 Processor (10th Gen)4 GB DDR4 RAM64 bit Windows 10 Operating System256 GB SSD38.1 cm (15 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty,4 GB DDR4 RAM,64 bit Windows 10 Operating System,DELL,Windows,Intel Core i3 Processor,SSD,256,DDR4,4,Intel
MSI Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060/144 Hz) P...,3.7,139990.0,Intel Core i7 Processor (12th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System1 TB SSD39.62 cm (15.6 inch) Display2 Year On-Site Warranty,16 GB DDR4 RAM,64 bit Windows 11 Operating System,MSI,Windows,Intel Core i7 Processor,SSD,1000,DDR4,16,Intel
Lenovo IdeaPad Gaming 3 Ryzen 7 Octa Core AMD R7-5800H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphic...,4.5,73490.0,AMD Ryzen 7 Octa Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite�Warranty�+ 1 Year Premium Care + 1 Year Accidental Damage Protection,8 GB DDR4 RAM,64 bit Windows 11 Operating System,Lenovo,Windows,AMD Ryzen 7 Octa Core Processor,SSD,512,DDR4,8,AMD
MSI GP65 Leopard Core i7 10th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA Ge...,4.5,99990.0,"15.6 inches Full HD IPS Thin Bezel Display (144Hz, 45% NTSC Color Gamut)Intel Core i7 Processor (10th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplaySHIFT, SteelSeries Engine 3, Matrix Display (Extend), Dragon Center, GamingMode, VR Ready, Cooler Boost 5, Nahimic 3, Nahimic VR, Giant Speaker2 Year Warranty Term for Gaming",16 GB DDR4 RAM,64 bit Windows 10 Operating System,MSI,Windows,Other Intel Processor,SSD,1000,DDR4,16,Intel
HP Pavilion Intel Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) 14-dv0054TU Thin and Light Lap...,4.5,66700.0,"Intel Core i5 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home and Student 2019, HP Documentation, HP Smart, HP BIOS Recovery, HP Support Assistant, Dropbox1 Year Onsite Warranty",16 GB DDR4 RAM,64 bit Windows 10 Operating System,HP,Windows,Intel Core i5 Processor,SSD,512,DDR4,16,Intel
Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 14ITL05 Thin and Light Laptop,4.2,36990.0,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD35.56 cm (14 inch) DisplayOffice Home and Student 20212 Year Onsite�Warranty,8 GB DDR4 RAM,64 bit Windows 11 Operating System,Lenovo,Windows,Intel Core i3 Processor,SSD,256,DDR4,8,Intel
Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 82H801L7IN | 82H802FJIN | 82H802...,4.2,39990.0,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 20212 Year Onsite�Warranty,8 GB DDR4 RAM,64 bit Windows 11 Operating System,Lenovo,Windows,Intel Core i3 Processor,SSD,512,DDR4,8,Intel
ALIENWARE Core i9 10th Gen - (32 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 2080 wit...,4.6,345390.0,"NVIDIA GeForce RTX 2080 with Max-Q15.6 inch Full HD LED Backlit Anti-glare IPS Display, 300 Hz, 300 NitsAlienware Cryo-tech thermal technology to keep the system cool and running at highest performanceTobii-eye tracking to track head pose, presence, fine gaze and eye positionIn-built Alienware Command center software with enhanced control over system settingsIntel Core i9 Processor (10th Gen)32 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year Limited Hardware Warranty, In Home Service After Remote Diagnosis - Retail",32 GB DDR4 RAM,64 bit Windows 10 Operating System,ALIENWARE,Windows,Other Intel Processor,SSD,1000,DDR4,32,Intel
RedmiBook Pro Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Thin and Light Laptop,4.1,39990.0,"Intel Core i5 Processor (11th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMS Office Home & Student 2019, Mi Smart Share, DTS Audio processing1 Year Onsite Warranty",8 GB DDR4 RAM,,RedmiBook,Windows,Intel Core i5 Processor,SSD,512,DDR4,8,Intel
Lenovo IdeaPad Flex 3 Chromebook Celeron Dual Core - (4 GB/128 GB EMMC Storage/Chrome OS) CB 11IJL6 Ch...,3.6,28490.0,Intel Celeron Dual Core Processor4 GB LPDDR4X RAM64 bit Chrome Operating System29.46 cm (11.6 inch) Touchscreen Display1 Year Onsite�Warranty,4 GB LPDDR4X RAM,64 bit Chrome Operating System,Lenovo,Chrome,Other Intel Processor,SSD,512,LPDDR4X,4,Intel
Lenovo Ideapad Slim 5i Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 15 ITL 05 T...,4.2,66990.0,Intel Core i5 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMicrosoft Office Home and Student 20191 Year Warranty + 1 Year Premium Care + 1 Year ADP,16 GB DDR4 RAM,64 bit Windows 10 Operating System,Lenovo,Windows,Intel Core i5 Processor,SSD,512,DDR4,16,Intel
acer Nitro 5 Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050...,3.5,86999.0,"Intel Core i5 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayAcer Care Center, Acer Product Registration, NitroSense1 Year International Travelers Warranty (ITW)",8 GB DDR4 RAM,64 bit Windows 11 Operating System,acer,Windows,Intel Core i5 Processor,SSD,512,DDR4,8,Intel
Lenovo IdeaPad 1 Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 11 Home) 15ADA7 Thin and Light Lap...,4.2,38705.0,AMD Ryzen 5 Quad Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display2 Years Onsite�Warranty,8 GB DDR4 RAM,64 bit Windows 11 Operating System,Lenovo,Windows,AMD Ryzen 5 Quad Core Processor,SSD,512,DDR4,8,AMD
ASUS ROG Strix G15 Ryzen 7 Octa Core AMD R7-4800H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVID...,4.6,85990.0,AMD Ryzen 7 Octa Core Processor16 GB DDR4 RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student1 Year Onsite Warranty,16 GB DDR4 RAM,,ASUS,Windows,AMD Ryzen 7 Octa Core Processor,SSD,1000,DDR4,16,AMD
Lenovo IdeaPad 1 Celeron Dual Core - (4 GB/256 GB SSD/Windows 11 Home) 11IGL05 Thin and Light Laptop,3.7,23250.0,Intel Celeron Dual Core Processor4 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD29.46 cm (11.6 Inch) DisplayOffice Home and Student 20211 Year Onsite�Warranty,4 GB DDR4 RAM,64 bit Windows 11 Operating System,Lenovo,Windows,Other Intel Processor,SSD,256,DDR4,4,Intel
DELL Vostro Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10) Vostro 3400 Thin and Light Laptop,4.3,42390.0,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System256 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home & Student 20191 Year Onsite Warranty,8 GB DDR4 RAM,64 bit Windows 10 Operating System,DELL,Windows,Intel Core i3 Processor,SSD,256,DDR4,8,Intel
Lenovo IdeaPad 1 Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) 15ADA7 Thin and Light Lap...,4.2,35590.0,AMD Ryzen 3 Dual Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display2 Years Onsite�Warranty,8 GB DDR4 RAM,64 bit Windows 11 Operating System,Lenovo,Windows,AMD Ryzen 3 Dual Core Processor,SSD,512,DDR4,8,AMD
ASUS ROG Strix G15 Advantage Edition with 90Whr Battery Ryzen 9 Octa Core 5980HX - (16 GB/1 TB SSD/Win...,4.9,150990.0,AMD Ryzen 9 Octa Core Processor16 GB DDR4 RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student1 Year Onsite Warranty,16 GB DDR4 RAM,,ASUS,Windows,AMD Ryzen 9 Octa Core Processor,SSD,1000,DDR4,16,AMD
Lenovo Ideapad Slim 5i Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14ITL05U2a Thin and Light ...,4.2,58990.0,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home and Student 20191 Year Warranty + 1 Year Premium Care + 1 Year ADP,8 GB DDR4 RAM,64 bit Windows 10 Operating System,Lenovo,Windows,Intel Core i5 Processor,SSD,512,DDR4,8,Intel
ASUS ZenBook Pro 15 Core i7 8th Gen - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics) UX580GE-E2014T La...,4.8,110990.0,First Ever ScreenpadNVIDIA GeForce GTX 1050 TiIntel Core i7 Processor (8th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD39.62 cm (15.6 inch) Touchscreen Display1 Year Onsite Warranty,16 GB DDR4 RAM,64 bit Windows 10 Operating System,ASUS,Windows,Other Intel Processor,SSD,1000,DDR4,16,Intel
acer Predator Helios 300 Core i5 8th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVI...,4.6,74590.0,"NVIDIA Geforce GTX 1050 Ti for Desktop Level PerformanceOptimized Dolby Audio Premium Sound Enhancement128 GB SSD Capacity for Reduced Boot Up Time and in Game LoadingDual Fan Cooling with Metal AeroBlade for Interuption Free GamingFineTip Backlit Keyboard with Independent Standard Numeric KeypadIntel Core i5 Processor (8th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|128 GB SSD39.62 cm (15.6 inch) DisplayAcer Care Center, Acer Portal, Acer Quick Access, Acer Configuration Manager1 Year International Travelers Warranty (ITW)",8 GB DDR4 RAM,64 bit Windows 10 Operating System,acer,Windows,Other Intel Processor,SSD,128,DDR4,8,Intel
DELL Ryzen 5 Hexa Core AMD R5-5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RT...,4.7,71990.0,"NVIDIA RTX 3050 Graphics upto 90W TGP15.6 inch Full HD AG Display (250 nits Brightness, 120Hz, Narrow Border)Alienware Command CenterAMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 20211 Year Onsite Hardware Service",8 GB DDR4 RAM,64 bit Windows 11 Operating System,DELL,Windows,AMD Processor,SSD,512,DDR4,8,AMD
Lenovo IdeaPad 3 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ALC6 Thin and Light Lap...,4.3,44990.0,AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 20212 Years Onsite�Warranty,8 GB DDR4 RAM,64 bit Windows 11 Operating System,Lenovo,Windows,AMD Ryzen 5 Hexa Core Processor,SSD,512,DDR4,8,AMD
Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 14ITL05 Thin and Light Laptop,4.2,36990.0,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD35.56 cm (14 inch) DisplayOffice Home and Student 20212 Year Onsite�Warranty,8 GB DDR4 RAM,64 bit Windows 11 Operating System,Lenovo,Windows,Intel Core i3 Processor,SSD,256,DDR4,8,Intel
Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 82H801L7IN | 82H802FJIN | 82H802...,4.2,39990.0,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 20212 Year Onsite�Warranty,8 GB DDR4 RAM,64 bit Windows 11 Operating System,Lenovo,Windows,Intel Core i3 Processor,SSD,512,DDR4,8,Intel
MSI Modern 14 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) B11MOU-477IN Notebook,4.2,48790.0,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) Display1 Year Warranty Term,8 GB DDR4 RAM,64 bit Windows 10 Operating System,MSI,Windows,Intel Core i3 Processor,SSD,512,DDR4,8,Intel
ASUS ROG Flow X13 (2021) Ryzen 9 Octa Core AMD R9-5980HS - (32 GB/1 TB SSD/Windows 10 Home/4 GB Graphi...,5.0,224990.0,AMD Ryzen 9 Octa Core Processor32 GB LPDDR4X RAM64 bit Windows 10 Operating System1 TB SSD34.04 cm (13.4 Inch) Touchscreen DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty,32 GB LPDDR4X RAM,64 bit Windows 10 Operating System,ASUS,Windows,AMD Ryzen 9 Octa Core Processor,SSD,1000,LPDDR4X,32,AMD
RedmiBook Pro Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Thin and Light Laptop,4.1,39990.0,"Intel Core i5 Processor (11th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMS Office Home & Student 2019, Mi Smart Share, DTS Audio processing1 Year Onsite Warranty",8 GB DDR4 RAM,,RedmiBook,Windows,Intel Core i5 Processor,SSD,512,DDR4,8,Intel
Infinix INBook X2 Plus Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) XL25 Thin and Light Laptop,4.1,49990.0,Intel Core i3 Processor (11th Gen)8 GB LPDDR4X RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,8 GB LPDDR4X RAM,64 bit Windows 11 Operating System,Infinix,Windows,Intel Core i3 Processor,SSD,512,LPDDR4X,8,Intel
Lenovo IdeaPad 1 Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 11 Home) 15ADA7 Thin and Light Lap...,4.2,38705.0,AMD Ryzen 5 Quad Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display2 Years Onsite�Warranty,8 GB DDR4 RAM,64 bit Windows 11 Operating System,Lenovo,Windows,AMD Ryzen 5 Quad Core Processor,SSD,512,DDR4,8,AMD
ASUS ROG Strix G15 Ryzen 7 Octa Core AMD R7-4800H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVID...,4.6,85990.0,AMD Ryzen 7 Octa Core Processor16 GB DDR4 RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student1 Year Onsite Warranty,16 GB DDR4 RAM,,ASUS,Windows,AMD Ryzen 7 Octa Core Processor,SSD,1000,DDR4,16,AMD
HP Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) 15s- eq1561AU Thin and Light Laptop,3.9,31490.0,AMD Ryzen 3 Dual Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,8 GB DDR4 RAM,64 bit Windows 11 Operating System,HP,Windows,AMD Ryzen 3 Dual Core Processor,SSD,256,DDR4,8,AMD
ASUS ROG Strix G15 Advantage Edition Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 Home...,4.6,154990.0,AMD Ryzen 9 Octa Core Processor16 GB DDR4 RAMWindows 10 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 2019 included1 Year Onsite Warranty,16 GB DDR4 RAM,,ASUS,Windows,AMD Ryzen 9 Octa Core Processor,SSD,1000,DDR4,16,AMD
ASUS Core i7 10th Gen - (32 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 2060) UX581LV...,4.6,224990.0,"Intel Core i7 Processor (10th Gen)32 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD39.62 cm (15.6 inch) Touchscreen DisplayMy Asus, Splendid, Tru2Life1 Year Onsite Warranty",32 GB DDR4 RAM,64 bit Windows 10 Operating System,ASUS,Windows,Intel Core i7 Processor,SSD,1000,DDR4,32,Intel
Lenovo IdeaPad 1 Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) 15ADA7 Thin and Light Lap...,4.2,35590.0,AMD Ryzen 3 Dual Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display2 Years Onsite�Warranty,8 GB DDR4 RAM,64 bit Windows 11 Operating System,Lenovo,Windows,AMD Ryzen 3 Dual Core Processor,SSD,512,DDR4,8,AMD
ASUS ROG Strix G15 Advantage Edition with 90Whr Battery Ryzen 9 Octa Core 5980HX - (16 GB/1 TB SSD/Win...,4.9,150990.0,AMD Ryzen 9 Octa Core Processor16 GB DDR4 RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student1 Year Onsite Warranty,16 GB DDR4 RAM,,ASUS,Windows,AMD Ryzen 9 Octa Core Processor,SSD,1000,DDR4,16,AMD
ASUS VivoBook 15 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) X515JA-EJ501T Thin and Light Lapto...,3.9,44990.0,"Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplaySplendid, Tru2Life, My Asus1 Year Onsite Warranty",8 GB DDR4 RAM,64 bit Windows 10 Operating System,ASUS,Windows,Intel Core i5 Processor,HDD,1000,DDR4,8,Intel
